,loss,loss_each0,loss_each1,loss_each2,loss_each3,loss_each4,loss_each5,loss_each6,loss_each7,loss_each8,loss_each9,ortho_loss,ortho_loss_each0,ortho_loss_each1,ortho_loss_each2,ortho_loss_each3,ortho_loss_each4,ortho_loss_each5,ortho_loss_each6,ortho_loss_each7,ortho_loss_each8,ortho_loss_each9,lipschitz_loss,lipschitz_loss_each0,lipschitz_loss_each1,lipschitz_loss_each2,lipschitz_loss_each3,lipschitz_loss_each4,lipschitz_loss_each5,lipschitz_loss_each6,lipschitz_loss_each7,lipschitz_loss_each8,lipschitz_loss_each9
10,6.137036150068883,0.2358839,0.26412717,0.44430766,0.48294088,0.5145388,0.5128096,0.565539,0.59209126,0.5107928,0.6479982,1.3660068554646523,0.0,0.013164235,0.009394749,0.009401872,0.015033806,0.00880708,0.020588629,0.013776669,0.021619983,0.024813665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5.884830200153848,0.22909868,0.2533677,0.426455,0.46083224,0.49807435,0.4969008,0.54131603,0.5701914,0.486912,0.62794083,1.293741232903717,0.0,0.007960477,0.008092743,0.010588527,0.014293581,0.008713021,0.021427374,0.013959636,0.020781567,0.0235572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6.001310179605508,0.23174849,0.25914934,0.43572712,0.47277528,0.5122073,0.5121951,0.55638003,0.5847799,0.50338346,0.64331496,1.289649088974194,0.0,0.00713837,0.010374526,0.009848491,0.0115452,0.010217709,0.020165283,0.0132018635,0.022225194,0.024248276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5.942688044227298,0.23279358,0.25876147,0.43799996,0.47603363,0.5133037,0.5170782,0.5576291,0.58692807,0.50767386,0.6423039,1.2121825968213094,0.0,0.007937389,0.008718843,0.008345108,0.011685722,0.009202641,0.019274632,0.0130834775,0.02014362,0.022826832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5.849179010866853,0.23129444,0.25478595,0.4291827,0.4696556,0.5007022,0.5059785,0.549126,0.5766529,0.5013499,0.6283433,1.2021074270653298,0.0,0.0069361916,0.008475972,0.010307424,0.0114395805,0.007377977,0.019011939,0.013799682,0.019658528,0.02320345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5.931164100042085,0.23568387,0.26079732,0.44340628,0.48397273,0.5219066,0.5305521,0.57085085,0.5995588,0.51913327,0.6531772,1.1121251363583537,0.0,0.0080524795,0.008629349,0.007217995,0.008542759,0.009465797,0.016834928,0.012472111,0.018208953,0.02178814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,5.82527814344372,0.23168172,0.25618732,0.42545524,0.466616,0.5021953,0.50916994,0.550445,0.58174,0.50441927,0.63616127,1.161206936287453,0.0,0.008730228,0.00866367,0.007024866,0.010571926,0.0098514985,0.016445514,0.013203487,0.01866536,0.022964146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,5.782514042866504,0.2322689,0.25477818,0.42899266,0.46902937,0.506875,0.5179675,0.54957736,0.57904804,0.49801537,0.63374496,1.1122167110443115,0.0,0.0067899055,0.008952236,0.0084649585,0.011248829,0.009153802,0.017175933,0.012299613,0.016717894,0.020418499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,5.937510282792094,0.23763599,0.26145202,0.44403598,0.4856951,0.52240855,0.53570527,0.56944686,0.5995424,0.5212177,0.65214014,1.1082303493529024,0.0,0.0075358306,0.008327673,0.007960972,0.012953888,0.009033496,0.015432622,0.011162273,0.018054798,0.020361485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,5.956659778914489,0.2377351,0.25982448,0.4407322,0.48482707,0.51942617,0.5359576,0.57051164,0.6006922,0.52231634,0.650741,1.1338960667095526,0.0,0.006663761,0.008858444,0.012301762,0.010616232,0.008823178,0.01660774,0.01187377,0.017557254,0.020087464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,5.9052897432576055,0.23752064,0.25931546,0.437912,0.48165867,0.5197642,0.53833336,0.5683705,0.5991546,0.5209687,0.6505307,1.091760930502811,0.0,0.005399765,0.009162903,0.011105162,0.010875303,0.008258817,0.015428456,0.011759466,0.017528843,0.019657383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.880843092413509,0.23699817,0.25851524,0.43674275,0.48390856,0.5196112,0.53943205,0.5698618,0.5973986,0.52309793,0.648101,1.0671758804174944,0.0,0.0050560497,0.00870742,0.009281301,0.009620669,0.00899885,0.016659148,0.012101954,0.016544746,0.019747445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5.654488124658385,0.23116952,0.2523808,0.4253369,0.4668116,0.5070108,0.5291327,0.5527998,0.5862879,0.50320995,0.6386212,0.9617268642806032,0.0,0.0064598387,0.006675575,0.006950154,0.00820509,0.008132679,0.0155372275,0.010971542,0.015562516,0.017678062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5.631063384778055,0.23101276,0.25106475,0.41572815,0.45809808,0.49632502,0.5191012,0.5420587,0.57408607,0.49797207,0.6247048,1.0209117825988614,0.0,0.0047846623,0.010659233,0.0066421847,0.010790732,0.008208164,0.015032386,0.0117777,0.01600077,0.018195344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,5.61681993782063,0.22704625,0.248366,0.41199917,0.45041886,0.4914771,0.5162363,0.5378692,0.5698433,0.4918604,0.6195518,1.052151540356219,0.0,0.004919157,0.009140017,0.0075396076,0.011059169,0.008855417,0.01537425,0.011155748,0.017205313,0.019966478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5.589947161467179,0.22870578,0.247856,0.4069047,0.44754422,0.48540136,0.51319903,0.53537214,0.56506556,0.49410543,0.611592,1.0542010010965646,0.0,0.004388347,0.0081769535,0.010687418,0.009914682,0.009063545,0.016331077,0.012197377,0.01586026,0.018800437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,5.698145863192771,0.23300001,0.2550861,0.42666698,0.4680897,0.5124016,0.5401598,0.5599839,0.59199,0.51027787,0.6401074,0.9603825554518444,0.0,0.0051951422,0.0059508584,0.007003217,0.009577437,0.010978426,0.014037003,0.0106201535,0.015247387,0.017428633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,5.818159868192795,0.23918802,0.26080036,0.43579167,0.4791212,0.5281876,0.5612364,0.5770107,0.61265576,0.52474785,0.6624821,0.936938237656108,0.0,0.004734673,0.0071924203,0.00939551,0.008252927,0.007675317,0.013688719,0.010286452,0.015444585,0.017023219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,5.721582378267937,0.23685127,0.25753254,0.42531085,0.47298628,0.5153258,0.55243593,0.5680201,0.6004844,0.5176488,0.6495307,0.9254557610777638,0.0,0.0043590944,0.0061918804,0.006458598,0.009075055,0.0098422505,0.014096626,0.010147421,0.014733651,0.017641002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,5.635768468270216,0.23282811,0.25299072,0.4191693,0.4616223,0.504808,0.5404082,0.55520445,0.5885837,0.5072137,0.63662755,0.936312309616362,0.0,0.004804584,0.0077586863,0.006928283,0.009039888,0.008153822,0.01444166,0.011024925,0.014133919,0.017345462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,5.707819382248022,0.2356507,0.2550188,0.41746533,0.46452373,0.50465465,0.5451333,0.5619591,0.5987348,0.5202175,0.64427036,0.9601910888691387,0.0,0.0058128363,0.007936005,0.0055179913,0.00960076,0.010402448,0.013255361,0.010665042,0.015283448,0.017545218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,5.661700951168909,0.23442347,0.25507256,0.41694826,0.46154848,0.50573736,0.5450107,0.5605353,0.59570587,0.51472586,0.6429304,0.9290627658824482,0.0,0.0041693416,0.0066028764,0.008361516,0.008572996,0.00909781,0.014080917,0.010095757,0.014745199,0.017179862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,5.7335450952620155,0.23881643,0.25902298,0.42765605,0.4738636,0.5186124,0.5610691,0.57404876,0.60825294,0.52357715,0.6551683,0.8934574724768128,0.0,0.004048219,0.007025993,0.0064046597,0.009058754,0.007695286,0.013454154,0.010383204,0.014411343,0.016864134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5.634886787218206,0.23141928,0.25044456,0.41432112,0.45430094,0.49913642,0.5399715,0.55139816,0.5866382,0.5033083,0.6322931,0.9716551657527914,0.0,0.004943544,0.008343596,0.008437897,0.009634884,0.0095412275,0.0137091,0.010513073,0.014244207,0.017797984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,5.595661277661238,0.23141138,0.24813724,0.40643844,0.44406527,0.48903802,0.53104657,0.53968287,0.5807515,0.49554685,0.6301048,0.9994384211957302,0.0,0.0039105085,0.009263714,0.01083085,0.010764058,0.009769514,0.013702114,0.011194698,0.014265333,0.016243054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,5.59638136731999,0.23463385,0.25155756,0.41197482,0.45210478,0.49848142,0.54150146,0.55254436,0.58903587,0.5043124,0.6377926,0.9224421807262294,0.0,0.004234504,0.008090437,0.008434046,0.009795534,0.008564863,0.013578829,0.009834281,0.01309808,0.01661364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,5.597192185461673,0.23589998,0.25367117,0.41643354,0.45522386,0.5021909,0.5460702,0.5560439,0.59318334,0.5102587,0.6386925,0.8895241878831478,0.0,0.0049367133,0.006287387,0.008230959,0.008702744,0.009108965,0.012358958,0.009710209,0.014064451,0.015552029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5.680410904195303,0.23615764,0.25376245,0.41732803,0.4571906,0.5019996,0.54786044,0.5583309,0.596604,0.513912,0.64481515,0.9524500522467182,0.0,0.003833618,0.008475559,0.011634605,0.00975856,0.008500165,0.012669356,0.010786408,0.013184432,0.016402306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,5.545493195123989,0.23322436,0.25089657,0.412275,0.45434245,0.4982827,0.5439347,0.55499065,0.59310716,0.5095089,0.6386517,0.8562789884064813,0.0,0.0028640693,0.0067758523,0.009077527,0.008403782,0.009366204,0.012258862,0.009353889,0.012113222,0.015414489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,5.643474164216415,0.23821846,0.25667134,0.4200958,0.46186677,0.5095229,0.5557581,0.56620693,0.60628945,0.5190261,0.65064305,0.8591752619389683,0.0,0.0026408236,0.0062901173,0.008484067,0.008211554,0.0093636,0.012045703,0.009820902,0.013071702,0.015989058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,5.512109010268356,0.2336299,0.25060785,0.40603608,0.44472837,0.48912817,0.53548646,0.5480154,0.5888771,0.5104069,0.6309139,0.8742789691671387,0.0,0.0036245682,0.007940383,0.0064862934,0.00912667,0.009465985,0.0122193415,0.009486825,0.013124549,0.015953286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,5.579527845772941,0.23695634,0.25447974,0.41535392,0.45587322,0.5003444,0.54641277,0.5609569,0.59510183,0.5161806,0.63909817,0.8587700601124093,0.0,0.0034727862,0.0056882137,0.008460326,0.008489512,0.010484465,0.011152339,0.010013338,0.012908862,0.015207165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,5.518822904438009,0.23533866,0.25200424,0.40951553,0.44754985,0.49180362,0.5385224,0.5501894,0.59125084,0.5073695,0.6362203,0.8590584398840394,0.0,0.004207014,0.009766101,0.006778965,0.007943513,0.011220315,0.010786029,0.008111276,0.012415854,0.014676777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,5.628664521914919,0.236202,0.253183,0.41310546,0.45281455,0.4967288,0.54326963,0.558647,0.5989411,0.51590085,0.6414178,0.9184542610822126,0.0,0.0035729217,0.010690804,0.011470699,0.008392654,0.010963444,0.01042959,0.0092502935,0.012073744,0.015001275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,5.265695849647912,0.22914483,0.24418865,0.39647818,0.42901418,0.46800876,0.5139934,0.5235613,0.56936854,0.482534,0.61398727,0.7954168075795673,0.0,0.003473927,0.006607252,0.0068884823,0.007334859,0.009397039,0.010953065,0.0089034205,0.011991935,0.0139917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,5.373826471740937,0.23254125,0.24916115,0.40706325,0.44287446,0.48438394,0.53349876,0.54449695,0.58783156,0.5013934,0.63402945,0.7565522315861929,0.0,0.002682415,0.0054194354,0.006478745,0.006176846,0.008653543,0.010814229,0.009581167,0.011557306,0.014291538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,5.505314049361002,0.23794907,0.2538808,0.41569608,0.45283422,0.493914,0.54389024,0.5570553,0.599844,0.50967675,0.643529,0.7970447339060361,0.0,0.0034933237,0.007796177,0.006351353,0.00867998,0.008539845,0.0106994035,0.008961966,0.01162188,0.013560544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,5.34295586094527,0.22892158,0.24495769,0.39689916,0.42995003,0.46843535,0.51543254,0.52647746,0.57503515,0.48864302,0.6208022,0.8474015305414224,0.0,0.0026384885,0.0071005966,0.009459642,0.007911212,0.011114282,0.011001929,0.008761548,0.012626958,0.014125497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,5.377695881954544,0.23202428,0.24962598,0.40340582,0.43827584,0.4790765,0.5273892,0.5428413,0.58995515,0.50526816,0.6328582,0.7769754963457737,0.0,0.002659421,0.0067367055,0.007701452,0.007348546,0.0092915185,0.0098322695,0.009442261,0.010977614,0.013707764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,5.394486071051234,0.23340249,0.24951139,0.4022391,0.43987083,0.47767812,0.52532625,0.5401209,0.58502406,0.49853566,0.6280841,0.8146930076277165,0.0,0.0026148732,0.007985704,0.0071944557,0.006235172,0.010668897,0.010252263,0.009465727,0.012027351,0.0150248585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
